titulo;preco;desc;erate;url;lat;lng;Quartos;Lugares de Estacionamento;WC's;Tam. do Lote (m²);Ano Construção;Total m² ;Casas de Banho;Total de Assoalhadas;Nº de Andar;Àrea de Construção (m²);Nº Pisos;Tamanho do Lote:
VIVER NA FOZ;525.000 €;Nascido no encontro da Rua do Carvalho com a Rua Diogo Botelho que lhe dá o nome, o Edifício Foz Diogo Botelho beneficia de uma localização privilegiada em pleno Porto, a desaguar na Foz. Com zonas verdes à sua volta, espaços abundante, amplas vistas e todos os serviços e comodidades de uma zona que desde sempre tem vindo a fixar os mais exigentes portuenses.Localizado junto à Universidade Católica, são imediatas as ligações do Edifício tanto à Praça do Império e Foz, para um lado, como à Rua Diogo Botelho, Campo Alegre e VCI, pelo outro.;A+;http://www.remax.pt/Condo-Apartment-For-Sale-Foz-do-Douro-Oporto_123571053-174;41.152228;-8.654504;3;;;155,00;2012;147;;4;7º Andar;;;
T4 *NOVO* Quinta da Parreirinha;220.000 €;T4 *NOVO* Quinta da ParreirinhaPerto de Tudo e Longe da Confusão!Apartamento T4 com acabamentos de grande qualidade e excelentes equipamentos, entre os quais, ar condicionado, aquecimento central, som ambiente, estores eléctricos e cozinha totalmente equipada garantem o seu bem-estar e conforto.Este imóvel tem uma Box e um lugar de estacionamento!O Edifício Lux está a 5 minutos do Parque das Nações e pertíssimo do Eixo-Norte Sul.Venha conhecer o andar modelo! Marque já a sua visita. Espero por SI...;A+;http://www.remax.pt/120531172-2;38.801561;-9.204273;4;;;200,00;2012;147;3;5;1º Andar;;;
Fabuloso T3 Novo -Com terraço;280.000 €;O condomínio Villas São João situa-se em São João da Caparica, a 15 Km de Lisboa, a 1,5 km do campo de golfe dos Capuchos, a 10 km dos campos de golfe da Aroeira e a pouco mais de 1 km do centro da Costa da Caparica.Perfeito para quem quer morar numa zona exclusiva, tranquila, sem a confusão da cidade, poderá encontrar a 5 min. a pé as magnificas praias de São João da Caparica, eleitas no top 5 das melhores praias urbanas do mundo, com o seu extenso areal, ideais para o surf, encontra-se perto de supermercados, parque infantil, cafés, campos de ténis, e ciclovia.Apartamentos T2+1, T3 e T3+3 Duplex, com excelentes áreas e acabamentos de grande qualidade, cozinhas totalmente...;A+;http://www.remax.pt/120511154-12;38.662306;-9.240107;3;1;;;2013;170;2;4;R/C;100,00;5;
T3 *NOVO* Quinta da Parreirinha;190.000 €;T3 *NOVO* Quinta da ParreirinhaSerá esta a casa que procura?...Apartamento T3 com acabamentos de grande qualidade e excelentes equipamentos, dos quais destaco: ar condicionado, aquecimento central, som ambiente, estores eléctricos e cozinha totalmente equipada que garantem o seu bem-estar e conforto.Este imóvel tem um lugar de estacionamento!O Edifício Lux está a 5 minutos do Parque das Nações e pertíssimo do Eixo-Norte Sul.Venha conhecer o andar modelo! Marque já a sua visita. Espero por SI...;A+;http://www.remax.pt/120531172-1;38.801561;-9.204273;3;;;200,00;2012;127;3;4;1º Andar;;;
T3 *NOVO* Quinta da Parreirinha;220.000 €;T3 *NOVO* Quinta da ParreirinhaSerá esta a casa que procura?...Apartamento T3 com acabamentos de grande qualidade e excelentes equipamentos, dos quais destaco: ar condicionado, aquecimento central, som ambiente, estores eléctricos e cozinha totalmente equipada que garantem o seu bem-estar e conforto.Este imóvel tem um lugar de estacionamento!O Edifício Lux está a 5 minutos do Parque das Nações e pertíssimo do Eixo-Norte Sul.Venha conhecer o andar modelo! Marque já a sua visita. Espero por SI...;A+;http://www.remax.pt/120531172-6;38.801561;-9.204273;3;;;200,00;2012;127;2;4;3º Andar;;;
T4 *NOVO* Quinta da Parreirinha;230.000 €;T4 *NOVO* Quinta da ParreirinhaSerá esta a casa que procura?...Apartamento T4 com acabamentos de grande qualidade e excelentes equipamentos, dos quais destaco: ar condicionado, aquecimento central, som ambiente, estores eléctricos e cozinha totalmente equipada que garantem o seu bem-estar e conforto.Este imóvel tem um lugar de estacionamento mais uma Box!O Edifício Lux está a 5 minutos do Parque das Nações e pertíssimo do Eixo-Norte Sul.Venha conhecer o andar modelo! Marque já a sua visita. Espero por SI...;A+;http://www.remax.pt/120531172-7;38.801561;-9.204273;4;;;200,00;2012;147;3;5;1º Andar;;;
Apartamentos novos c/Financiamento a 100%!;210.000 €;Apartamentos com excelentes áreas e alta qualidade de construção, em prédio de arquitectura moderna, situado na Nova Azeda, em Setúbal.Fáceis acessos á A1 e a zonas comerciais, a 2 minutos do futuro Centro Comercial Alegro de Setúbal.Condições especiais de financiamento a 100%!Pormenores Técnicos:- Caixilharia em alumínio lacado á côr natural c/rotura térmica e vidro duplo,- Estores das janelas em alumínio termolacado e das varandas e terraço, com estoresBrisa, com comando eléctrico,- Pré-instalação de ar condicionado em todas as divisões, incluindo na cozinha,- Aquecimento de águas sanitárias através de painéis solares individuais com  depósito...;A+;http://www.remax.pt/Condo-Apartment-For-Sale-Setubal-(Sao-Sebastiao)-Setubal_123411019-88;38.542124;-8.877318;3;;;;2012;150;;4;1º Andar;;;
T3 *NOVO* Quinta da Parreirinha;195.000 €;Será esta a casa que procura?...Apartamento T3 com acabamentos de grande qualidade e excelentes equipamentos, dos quais destaco: ar condicionado, aquecimento central, som ambiente, estores eléctricos e cozinha totalmente equipada que garantem o seu bem-estar e conforto.Este imóvel tem um lugar de estacionamento!O Edifício Lux está a 5 minutos do Parque das Nações e pertíssimo do Eixo-Norte Sul.Venha conhecer o andar modelo! Marque já a sua visita. Espero por SI...;A+;http://www.remax.pt/120531172-5;38.801561;-9.204273;3;;;200,00;2012;200;3;4;1º Andar;;;
T3+1 DUPLEX NOVO NO CAIS DO CAVACO;400.000 €;Ao comprar este apartamento no Cais de Gaia (São Pedro da Afurada), Vila Nova de Gaia, estará a investir num imóvel com as seguintes características.Imagine a melhor paisagem que alguma vez viu e coloque-a como a vista do seu apartamento… Imagine viver numa casa com a mais deslumbrante envolvente que alguma vez sonhou… Sim, uma cidade com uma beleza única… tão peculiar que recebe anualmente vários prémios fotográficos, que é considerada como um dos melhores destinos do mundo, para turismo, tão especial, que todos os dias lhe permitirá olhar para uma das 10 ruas mais bonitas do mundo… Tudo isto, embalado pelo suave e tranquilizante cantarolar da corrente do Rio Douro na sua janela, ou...;A+;http://www.remax.pt/Condo-Apartment-For-Sale-Sao-Pedro-da-Afurada-Vila-Nova-de-Gaia_122571111-46;41.143753;-8.645586;3;2;1;332,00;2013;228;3;5;1º Andar;;2;
T3+1 DUPLEX NOVO NO CAIS DO CAVACO;400.000 €;Ao comprar este apartamento no Cais de Gaia (São Pedro da Afurada), Vila Nova de Gaia, estará a investir num imóvel com as seguintes características.Imagine a melhor paisagem que alguma vez viu e coloque-a como a vista do seu apartamento… Imagine viver numa casa com a mais deslumbrante envolvente que alguma vez sonhou… Sim, uma cidade com uma beleza única… tão peculiar que recebe anualmente vários prémios fotográficos, que é considerada como um dos melhores destinos do mundo, para turismo, tão especial, que todos os dias lhe permitirá olhar para uma das 10 ruas mais bonitas do mundo… Tudo isto, embalado pelo suave e tranquilizante cantarolar da corrente do Rio Douro na sua janela, ou...;A+;http://www.remax.pt/Condo-Apartment-For-Sale-Sao-Pedro-da-Afurada-Vila-Nova-de-Gaia_122571111-44;41.143753;-8.645586;3;2;1;332,00;2013;228;3;5;1º Andar;;2;
T3+1 DUPLEX NOVO NO CAIS DO CAVACO;400.000 €;Ao comprar este apartamento no Cais de Gaia (São Pedro da Afurada), Vila Nova de Gaia, estará a investir num imóvel com as seguintes características.Imagine a melhor paisagem que alguma vez viu e coloque-a como a vista do seu apartamento… Imagine viver numa casa com a mais deslumbrante envolvente que alguma vez sonhou… Sim, uma cidade com uma beleza única… tão peculiar que recebe anualmente vários prémios fotográficos, que é considerada como um dos melhores destinos do mundo, para turismo, tão especial, que todos os dias lhe permitirá olhar para uma das 10 ruas mais bonitas do mundo… Tudo isto, embalado pelo suave e tranquilizante cantarolar da corrente do Rio Douro na sua janela, ou...;A+;http://www.remax.pt/Condo-Apartment-For-Sale-Sao-Pedro-da-Afurada-Vila-Nova-de-Gaia_122571111-45;41.143753;-8.645586;3;3;1;340,00;2013;228;3;5;1º Andar;;2;
T2 a Estrear, Exelente Qualidade!;125.000 €;Apartamento T2 a estrear, situado na Sobreda! Localizado no piso térreo (elevado), numa rua sem saída, tenha toda a tranquilidade, próximo de escolas, comércio e serviços. O apartamento dispõe de hall de entrada, sala de estar, ampla cozinha totalmente equipada, instalação sanitária completa e 2 quartos com roupeiro. Tenha todas as comodidades e o conforto de uma casa nova, com vidros duplos e estores elétricos, pavimento flutuante, portas lacadas a branco, vídeoporteiro, painel solar, porta blindada, etc. Venha conhecer e descubra a diferença!;A+;http://www.remax.pt/Condo-Apartment-For-Sale-Sobreda-ALMADA_120881155-38;38.643366;-9.185544;2;;;212,00;2011;74;1;3;;;5;
CONDOMÍNIO NOVO NAS AVENIDAS NOVAS;317.000 €;  Luxo de viver em qualidade no Centro de Lisboa.LB 21 é um condomínio exclusivo com jardim e piscina em plena zona das Avenidas Novas.Habitar neste empreendimento é tirar o máximo partido de tudo o que a cidade tem de bom.Envolvente rica em comércio, serviços (El Corte Inglês), espaços verdes (Parque Eduardo VII), espaços culturais (Fundação Calouste Gulbenkian) e próximo de uma excelente rede de transportes (Metro São Sebastião).12 apartamentos únicos, tipologias T1, T2, T3 e T3 Duplex,  acabamentos de elevada qualidade e Design com pormenores que marcam a diferença -  Projecto de interiores da autoria do Atelier de Arquitectura e Design de Nini Andrade...;A+;http://www.remax.pt/Condo-Apartment-For-Sale-Nossa-Senhora-de-Fatima-Lisbon_120181028-2167;38.732799;-9.15063;1;;;;2014;83;1;2;R/C;;;
T4 NOVO NO CAIS DO CAVACO;375.000 €;Ao comprar este apartamento no Cais de Gaia (São Pedro da Afurada), Vila Nova de Gaia, estará a investir num imóvel com as seguintes características.Imagine a melhor paisagem que alguma vez viu e coloque-a como a vista do seu apartamento… Imagine viver numa casa com a mais deslumbrante envolvente que alguma vez sonhou… Sim, uma cidade com uma beleza única… tão peculiar que recebe anualmente vários prémios fotográficos, que é considerada como um dos melhores destinos do mundo, para turismo, tão especial, que todos os dias lhe permitirá olhar para uma das 10 ruas mais bonitas do mundo… Tudo isto, embalado pelo suave e tranquilizante cantarolar da corrente do Rio Douro na sua janela, ou...;A+;http://www.remax.pt/Condo-Apartment-For-Sale-Sao-Pedro-da-Afurada-Vila-Nova-de-Gaia_122571111-41;41.143753;-8.645586;4;4;;192,00;2013;153;;5;2º Andar;;;
CONDOMÍNIO NOVO NAS AVENIDAS NOVAS;695.000 €;  Luxo de viver em qualidade no Centro de Lisboa.LB 21 é um condomínio exclusivo com jardim e piscina em plena zona das Avenidas Novas.Habitar neste empreendimento é tirar o máximo partido de tudo o que a cidade tem de bom.Envolvente rica em comércio (El Corte Inglês), , serviços, espaços verdes (Parque Eduardo VII), espaços culturais (Fundação Calouste Gulbenkian) e próximo de uma excelente rede de transportes (Metro São Sebastião).12 apartamentos únicos, tipologias T1, T2, T3 e T3 Duplex,  acabamentos de elevada qualidade e Design com pormenores que marcam a diferença -  Projecto de interiores da autoria do Atelier de Arquitectura e Design de Nini Andrade...;A+;http://www.remax.pt/Condo-Apartment-For-Sale-Nossa-Senhora-de-Fatima-Lisbon_120181028-2168;38.732799;-9.15063;3;;1;;2014;179;2;4;R/C;;;
Fabuloso T3 Novo - Junto à Praia de S. João;290.000 €;O condomínio Villas São João situa-se em São João da Caparica, a 15 Km de Lisboa, a 1,5 km do campo de golfe dos Capuchos, a 10 km dos campos de golfe da Aroeira e a pouco mais de 1 km do centro da Costa da Caparica.Perfeito para quem quer morar numa zona exclusiva, tranquila, sem a confusão da cidade, poderá encontrar a 5 min. a pé as magnificas praias de São João da Caparica, eleitas no top 5 das melhores praias urbanas do mundo, com o seu extenso areal, ideais para o surf, encontra-se perto de supermercados, parque infantil, cafés, campos de ténis, e ciclovia.Apartamentos T2+1, T3 e T3+3 Duplex, com excelentes áreas e acabamentos de grande qualidade, cozinhas totalmente...;A+;http://www.remax.pt/120511154-11;38.662306;-9.240107;3;1;;;2013;120;2;4;R/C;100,00;5;
T3 NOVO com TERRAÇO VISTA RIO - LAPA;675.000 €;  T3 na Lapa com muito charme, com terraço de 30m2 com vista rio. Prédio totalmente reabilitado com traça antiga.Excelentes acabamentos. Ar condicionado em toda a casa, sala com lareira, chão de madeira maciça em toda a casa. Apartamento com muita arrumação.Se procura uma casa com um espaço exterior único no coração da Lapa, acabou de encontrar a sua casa.;A+;http://www.remax.pt/Condo-Apartment-For-Sale-Lapa-Lisbon_120181177-30;38.709504;-9.161381;3;3;1;;2011;175;2;4;R/C;;4;
OPORTUNIDADE - Estacionamento em Condomínio Fechado;150 €;Não perca a excelente oportunidade de arrendarum Lugar de Estacionamento (N.º 219, com 8 M2),em Condomínio Fechado (Praça de Entrecampos, no Prédio Rosa),na Avenida das Forças Armadas, mesmo em frente à porta principal do ISQTE,para usufruto RESIDENCIAL ou COMERCIAL.e, ainda, com possibilidade de arrendamento com ou sem ARRECADAÇÃO..Marque a sua VISITA, faça a sua PROPOSTA.;A+;http://www.remax.pt/Garage-For-Sale-Nossa-Senhora-de-Fatima-Lisbon_122911123-102;38.75776;-9.224547;;;;8.640,00;2009;8;;;;;;
T3+1 DUPLEX NOVO NO CAIS DO CAVACO;400.000 €;Ao comprar este apartamento no Cais de Gaia (São Pedro da Afurada), Vila Nova de Gaia, estará a investir num imóvel com as seguintes características.Imagine a melhor paisagem que alguma vez viu e coloque-a como a vista do seu apartamento… Imagine viver numa casa com a mais deslumbrante envolvente que alguma vez sonhou… Sim, uma cidade com uma beleza única… tão peculiar que recebe anualmente vários prémios fotográficos, que é considerada como um dos melhores destinos do mundo, para turismo, tão especial, que todos os dias lhe permitirá olhar para uma das 10 ruas mais bonitas do mundo… Tudo isto, embalado pelo suave e tranquilizante cantarolar da corrente do Rio Douro na sua janela, ou...;A+;http://www.remax.pt/Condo-Apartment-For-Sale-Sao-Pedro-da-Afurada-Vila-Nova-de-Gaia_122571111-48;41.143753;-8.645586;3;2;1;332,00;2013;228;3;5;1º Andar;;2;
T2 - Box para 1 carro  - NOVO;227.500 €;Procura um lugar para viver com qualidade acima da média, o edifício "Miradouro Plaza" apresenta-se como uma  inovadora e distinta da restante oferta imobiliária na zona da Quinta Grande – Alfragide. No edifício "Miradouro Plaza" foi atingida a mais elevada qualidade funcional e estética. Os mais elevados padrões estão presentes na qualidade de construção, nos acabamentos interiores, na aplicação de isolamentos térmicos e acústicos, na fachada ventilada, nas cozinhas totalmente equipadas e no rigor em termos de sustentabilidade energética que permitem a obtenção da certificação energética A+.  Um apartamento eficiente a menos de 5 minutos de Lisboa. Viver na Quinta Grande é beneficiar de...;A+;http://www.remax.pt/Condo-Apartment-For-Sale-Alfragide-Amadora_123291068-36;38.73682;-9.224931;2;;;616,00;2011;100;2;3;8º Andar;;;
